week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-43;Thüringen;Region Ost;3;f;60-199;375;PKV;nan;3;134
2024-43;Thüringen;Region Ost;3;f;60-199;420;PKV;Chronische Leberkrankheit;1;44
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;Asthma;9;400
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;COPD;7;311
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;Chronische Herzkreislauf;15;668
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;Chronische Leberkrankheit;4;178
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;Diabetes T2;36;1602
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;Hypertonie;80;3560
2024-43;Thüringen;Region Ost;3;f;60-199;89111;GKV;nan;217;9656
2024-43;Thüringen;Region Ost;3;f;60-199;89112;GKV;nan;2;89
2024-43;Thüringen;Region Ost;3;m;0-29;377;PKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;0-29;89112;GKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;0-29;89112Y;GKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;30-59;89111;GKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;Asthma;3;134
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;COPD;1;44
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;Chronische Herzkreislauf;3;134
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;Chronische Leberkrankheit;4;178
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;Diabetes T2;3;134
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;Hypertonie;8;356
2024-43;Thüringen;Region Ost;3;m;30-59;89112;GKV;nan;37;1647
2024-43;Thüringen;Region Ost;3;m;60-199;1;PKV;Diabetes T2;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;375;PKV;Diabetes T2;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;375;PKV;Hypertonie;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;375;PKV;nan;12;534
2024-43;Thüringen;Region Ost;3;m;60-199;377;PKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;5;PKV;nan;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Asthma;6;267
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;COPD;12;534
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Chronische Herzkreislauf;22;980
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Chronische Leberkrankheit;14;623
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Diabetes T1;1;44
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Diabetes T2;36;1602
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;Hypertonie;63;2803
2024-43;Thüringen;Region Ost;3;m;60-199;89111;GKV;nan;193;8588
2024-44;Baden-Württemberg;Region Süd;1;f;0-29;375;PKV;nan;7;315
2024-44;Baden-Württemberg;Region Süd;1;f;0-29;89112;GKV;nan;11;496
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;200;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;375;PKV;nan;6;270
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;5;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;657;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;89111;GKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;89112;GKV;Asthma;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;89112;GKV;Hypertonie;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;30-59;89112;GKV;nan;92;4145
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;1;PKV;nan;2;90
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;2;PKV;nan;5;225
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;357;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;375;PKV;nan;41;1847
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;377;PKV;nan;5;225
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;5;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;Asthma;3;135
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;COPD;3;135
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;Chronische Herzkreislauf;2;90
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;Chronische Leberkrankheit;2;90
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;Diabetes T2;7;315
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;Hypertonie;24;1081
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89111;GKV;nan;351;15816
2024-44;Baden-Württemberg;Region Süd;1;f;60-199;89112;GKV;nan;3;135
2024-44;Baden-Württemberg;Region Süd;1;m;0-29;375;PKV;nan;5;225
2024-44;Baden-Württemberg;Region Süd;1;m;0-29;89112;GKV;nan;8;360
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;0%%;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;03003;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;1;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;250;PKV;Hypertonie;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;29;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;3550;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;375;PKV;nan;3;135
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;89112;GKV;Asthma;3;135
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;89112;GKV;Chronische Leberkrankheit;2;90
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;89112;GKV;Diabetes T2;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;89112;GKV;Hypertonie;3;135
2024-44;Baden-Württemberg;Region Süd;1;m;30-59;89112;GKV;nan;50;2253
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;1;PKV;Chronische Leberkrankheit;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;1;PKV;Hypertonie;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;1;PKV;nan;6;270
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;15;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;2;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;252;GKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;3306;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;3561;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;375;PKV;Chronische Leberkrankheit;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;375;PKV;Diabetes T2;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;375;PKV;nan;35;1577
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;377;PKV;nan;11;496
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;50;PKV;nan;1;45
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;Asthma;2;90
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;COPD;4;180
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;Chronische Herzkreislauf;7;315
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;Diabetes T2;7;315
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;Hypertonie;10;451
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89111;GKV;nan;241;10860
2024-44;Baden-Württemberg;Region Süd;1;m;60-199;89112;GKV;nan;2;90
2024-44;Baden-Württemberg;Region Süd;2;f;0-29;375;PKV;nan;1;87
2024-44;Baden-Württemberg;Region Süd;2;f;30-59;89112;GKV;nan;1;87
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;2;PKV;nan;2;175
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89111;GKV;Chronische Leberkrankheit;1;87
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89111;GKV;Diabetes T1;1;87
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89111;GKV;Diabetes T2;1;87
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89111;GKV;Hypertonie;2;175
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89111;GKV;nan;10;874
2024-44;Baden-Württemberg;Region Süd;2;f;60-199;89112;GKV;Asthma;1;87
2024-44;Baden-Württemberg;Region Süd;2;m;30-59;375;PKV;nan;2;175
2024-44;Baden-Württemberg;Region Süd;2;m;30-59;89112;GKV;Diabetes T2;1;87
2024-44;Baden-Württemberg;Region Süd;2;m;30-59;89112;GKV;nan;1;87
2024-44;Baden-Württemberg;Region Süd;2;m;60-199;1;PKV;nan;2;175
2024-44;Baden-Württemberg;Region Süd;2;m;60-199;375;PKV;nan;2;175
2024-44;Baden-Württemberg;Region Süd;2;m;60-199;89111;GKV;Diabetes T2;1;87
2024-44;Baden-Württemberg;Region Süd;2;m;60-199;89111;GKV;Hypertonie;1;87
2024-44;Baden-Württemberg;Region Süd;2;m;60-199;89111;GKV;nan;3;262
2024-44;Baden-Württemberg;Region Süd;3;f;0-29;377;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;0-29;89112;GKV;nan;4;248
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;2;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;375;GKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;375;PKV;nan;5;311
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;89111;GKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;89112;GKV;Asthma;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;89112;GKV;Diabetes T2;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;89112;GKV;Hypertonie;2;124
2024-44;Baden-Württemberg;Region Süd;3;f;30-59;89112;GKV;nan;49;3044
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;1;PKV;nan;3;186
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;3511;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;375;PKV;nan;34;2111
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;377;PKV;nan;6;373
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;5;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;Asthma;3;186
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;COPD;4;248
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;Chronische Herzkreislauf;2;124
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;Chronische Leberkrankheit;1;62
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;Diabetes T2;8;497
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;Hypertonie;16;994
2024-44;Baden-Württemberg;Region Süd;3;f;60-199;89111;GKV;nan;236;14660
2024-44;Baden-Württemberg;Region Süd;3;m;0-29;375;PKV;nan;2;124
2024-44;Baden-Württemberg;Region Süd;3;m;0-29;89112;GKV;nan;4;248
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;29;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;375;PKV;Asthma;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;375;PKV;nan;5;311
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;89111;GKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;89112;GKV;Asthma;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;89112;GKV;Chronische Leberkrankheit;2;124
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;89112;GKV;Hypertonie;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;30-59;89112;GKV;nan;29;1801
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;1;PKV;Chronische Leberkrankheit;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;1;PKV;Diabetes T2;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;1;PKV;nan;3;186
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;2;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;298;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;3560;PKV;nan;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;375;PKV;COPD;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;375;PKV;Hypertonie;2;124
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;375;PKV;nan;37;2298
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;377;PKV;nan;5;311
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;Asthma;1;62
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;COPD;3;186
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;Chronische Herzkreislauf;6;372
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;Chronische Leberkrankheit;9;559
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;Diabetes T2;4;248
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;Hypertonie;17;1056
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89111;GKV;nan;162;10063
2024-44;Baden-Württemberg;Region Süd;3;m;60-199;89112;GKV;nan;1;62
2024-44;Bayern;Region Süd;1;f;0-29;03002;GKV;Asthma;1;48
2024-44;Bayern;Region Süd;1;f;0-29;03002;GKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;0-29;375;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;0-29;89112;GKV;nan;14;670
2024-44;Bayern;Region Süd;1;f;0-29;89112Z;GKV;Chronische Leberkrankheit;1;48
2024-44;Bayern;Region Süd;1;f;0-29;89112Z;GKV;nan;14;669
2024-44;Bayern;Region Süd;1;f;30-59;0V;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;30-59;2;PKV;Asthma;1;48
2024-44;Bayern;Region Süd;1;f;30-59;2;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;30-59;375;PKV;nan;11;526
2024-44;Bayern;Region Süd;1;f;30-59;377;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89111;GKV;Chronische Leberkrankheit;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89111;GKV;Diabetes T2;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89111;GKV;Hypertonie;2;96
2024-44;Bayern;Region Süd;1;f;30-59;89111;GKV;nan;6;287
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;Asthma;5;239
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;COPD;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;Chronische Leberkrankheit;2;96
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;Diabetes T2;3;143
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;Hypertonie;6;287
2024-44;Bayern;Region Süd;1;f;30-59;89112;GKV;nan;62;2964
2024-44;Bayern;Region Süd;1;f;30-59;89112Z;GKV;Asthma;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89112Z;GKV;Chronische Leberkrankheit;1;48
2024-44;Bayern;Region Süd;1;f;30-59;89112Z;GKV;Diabetes T2;2;96
2024-44;Bayern;Region Süd;1;f;30-59;89112Z;GKV;Hypertonie;3;143
2024-44;Bayern;Region Süd;1;f;30-59;89112Z;GKV;nan;48;2295
2024-44;Bayern;Region Süd;1;f;60-199;2;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;60-199;375;PKV;Hypertonie;2;96
2024-44;Bayern;Region Süd;1;f;60-199;375;PKV;nan;43;2056
2024-44;Bayern;Region Süd;1;f;60-199;377;PKV;nan;5;239
2024-44;Bayern;Region Süd;1;f;60-199;5;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;Asthma;7;335
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;COPD;8;383
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;Chronische Herzkreislauf;8;383
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;Chronische Leberkrankheit;13;622
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;Diabetes T2;23;1100
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;Hypertonie;64;3060
2024-44;Bayern;Region Süd;1;f;60-199;89111;GKV;nan;440;21038
2024-44;Bayern;Region Süd;1;f;60-199;89112;GKV;Asthma;2;96
2024-44;Bayern;Region Süd;1;f;60-199;89112;GKV;Diabetes T2;1;48
2024-44;Bayern;Region Süd;1;f;60-199;89112;GKV;Hypertonie;1;48
2024-44;Bayern;Region Süd;1;f;60-199;89112;GKV;nan;8;382
2024-44;Bayern;Region Süd;1;f;60-199;89112Z;GKV;Hypertonie;1;48
2024-44;Bayern;Region Süd;1;f;60-199;89112Z;GKV;nan;5;239
2024-44;Bayern;Region Süd;1;m;0-29;375;PKV;nan;3;143
2024-44;Bayern;Region Süd;1;m;0-29;89111;GKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;0-29;89112;GKV;nan;11;526
2024-44;Bayern;Region Süd;1;m;0-29;89112Z;GKV;nan;4;191
2024-44;Bayern;Region Süd;1;m;30-59;1;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;30-59;2;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;30-59;375;PKV;COPD;1;48
2024-44;Bayern;Region Süd;1;m;30-59;375;PKV;nan;10;478
2024-44;Bayern;Region Süd;1;m;30-59;377;PKV;nan;2;96
2024-44;Bayern;Region Süd;1;m;30-59;5;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;30-59;89111;GKV;Diabetes T2;1;48
2024-44;Bayern;Region Süd;1;m;30-59;89111;GKV;Hypertonie;2;96
2024-44;Bayern;Region Süd;1;m;30-59;89111;GKV;nan;3;143
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;Asthma;2;96
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;COPD;3;143
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;Chronische Herzkreislauf;3;143
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;Chronische Leberkrankheit;2;96
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;Diabetes T2;5;239
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;Hypertonie;10;478
2024-44;Bayern;Region Süd;1;m;30-59;89112;GKV;nan;55;2630
2024-44;Bayern;Region Süd;1;m;30-59;89112Z;GKV;Chronische Leberkrankheit;3;143
2024-44;Bayern;Region Süd;1;m;30-59;89112Z;GKV;Diabetes T2;2;96
2024-44;Bayern;Region Süd;1;m;30-59;89112Z;GKV;Hypertonie;5;239
2024-44;Bayern;Region Süd;1;m;30-59;89112Z;GKV;nan;34;1626
2024-44;Bayern;Region Süd;1;m;60-199;*Sa1.2;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;60-199;1;PKV;nan;3;144
2024-44;Bayern;Region Süd;1;m;60-199;2;PKV;nan;2;96
2024-44;Bayern;Region Süd;1;m;60-199;3;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;60-199;33;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;60-199;375;PKV;Chronische Herzkreislauf;1;48
2024-44;Bayern;Region Süd;1;m;60-199;375;PKV;Chronische Leberkrankheit;1;48
2024-44;Bayern;Region Süd;1;m;60-199;375;PKV;Hypertonie;6;287
2024-44;Bayern;Region Süd;1;m;60-199;375;PKV;nan;44;2104
2024-44;Bayern;Region Süd;1;m;60-199;377;PKV;Chronische Herzkreislauf;1;48
2024-44;Bayern;Region Süd;1;m;60-199;377;PKV;nan;6;287
2024-44;Bayern;Region Süd;1;m;60-199;5;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;60-199;539;PKV;nan;1;48
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;Asthma;2;96
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;COPD;5;239
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;Chronische Herzkreislauf;19;909
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;Chronische Leberkrankheit;9;430
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;Diabetes T2;25;1195
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;Hypertonie;58;2774
2024-44;Bayern;Region Süd;1;m;60-199;89111;GKV;nan;304;14536
2024-44;Bayern;Region Süd;1;m;60-199;89112;GKV;Hypertonie;1;48
2024-44;Bayern;Region Süd;1;m;60-199;89112;GKV;nan;7;335
2024-44;Bayern;Region Süd;1;m;60-199;89112Z;GKV;Chronische Leberkrankheit;2;96
2024-44;Bayern;Region Süd;1;m;60-199;89112Z;GKV;Diabetes T2;1;48
2024-44;Bayern;Region Süd;1;m;60-199;89112Z;GKV;Hypertonie;2;96
2024-44;Bayern;Region Süd;1;m;60-199;89112Z;GKV;nan;7;335
2024-44;Bayern;Region Süd;2;f;0-29;375;GKV;nan;1;73
2024-44;Bayern;Region Süd;2;f;0-29;89112;GKV;nan;4;292
2024-44;Bayern;Region Süd;2;f;0-29;89112Z;GKV;Diabetes T1;1;73
2024-44;Bayern;Region Süd;2;f;0-29;89112Z;GKV;nan;1;73
2024-44;Bayern;Region Süd;2;f;30-59;375;PKV;nan;2;146
2024-44;Bayern;Region Süd;2;f;30-59;89111;GKV;Hypertonie;1;73
2024-44;Bayern;Region Süd;2;f;30-59;89111;GKV;nan;1;73
2024-44;Bayern;Region Süd;2;f;30-59;89112;GKV;Hypertonie;1;73
2024-44;Bayern;Region Süd;2;f;30-59;89112;GKV;nan;8;584
2024-44;Bayern;Region Süd;2;f;30-59;89112Z;GKV;nan;5;365
2024-44;Bayern;Region Süd;2;f;60-199;375;PKV;nan;6;438
2024-44;Bayern;Region Süd;2;f;60-199;89111;GKV;Diabetes T2;2;146
2024-44;Bayern;Region Süd;2;f;60-199;89111;GKV;Hypertonie;4;292
2024-44;Bayern;Region Süd;2;f;60-199;89111;GKV;nan;37;2701
2024-44;Bayern;Region Süd;2;m;30-59;375;PKV;Chronische Leberkrankheit;1;73
2024-44;Bayern;Region Süd;2;m;30-59;375;PKV;Diabetes T2;1;73
2024-44;Bayern;Region Süd;2;m;30-59;375;PKV;nan;1;73
2024-44;Bayern;Region Süd;2;m;30-59;89112;GKV;Hypertonie;1;73
2024-44;Bayern;Region Süd;2;m;30-59;89112;GKV;nan;2;146
2024-44;Bayern;Region Süd;2;m;30-59;89112Z;GKV;nan;2;146
2024-44;Bayern;Region Süd;2;m;60-199;375;PKV;nan;6;438
2024-44;Bayern;Region Süd;2;m;60-199;89111;GKV;Chronische Herzkreislauf;1;73
2024-44;Bayern;Region Süd;2;m;60-199;89111;GKV;Hypertonie;4;292
2024-44;Bayern;Region Süd;2;m;60-199;89111;GKV;nan;24;1752
2024-44;Bayern;Region Süd;3;f;0-29;375;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;0-29;89112;GKV;nan;6;376
2024-44;Bayern;Region Süd;3;f;0-29;89112Z;GKV;nan;3;188
2024-44;Bayern;Region Süd;3;f;30-59;2;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;30-59;375;PKV;nan;3;188
2024-44;Bayern;Region Süd;3;f;30-59;89111;GKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;30-59;89112;GKV;Asthma;4;251
2024-44;Bayern;Region Süd;3;f;30-59;89112;GKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;f;30-59;89112;GKV;nan;32;2005
2024-44;Bayern;Region Süd;3;f;30-59;89112Z;GKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;f;30-59;89112Z;GKV;nan;8;501
2024-44;Bayern;Region Süd;3;f;60-199;1;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;60-199;2;PKV;nan;4;251
2024-44;Bayern;Region Süd;3;f;60-199;375;PKV;nan;16;1003
2024-44;Bayern;Region Süd;3;f;60-199;377;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;60-199;5;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Asthma;5;313
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;COPD;1;63
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Chronische Herzkreislauf;3;188
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Chronische Leberkrankheit;2;125
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Diabetes T1;1;63
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Diabetes T2;4;251
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;Hypertonie;13;815
2024-44;Bayern;Region Süd;3;f;60-199;89111;GKV;nan;180;11282
2024-44;Bayern;Region Süd;3;f;60-199;89112;GKV;nan;2;125
2024-44;Bayern;Region Süd;3;f;60-199;A70;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;m;0-29;375;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;m;0-29;89112;GKV;nan;5;313
2024-44;Bayern;Region Süd;3;m;0-29;89112Z;GKV;nan;3;188
2024-44;Bayern;Region Süd;3;m;30-59;375;PKV;nan;5;313
2024-44;Bayern;Region Süd;3;m;30-59;89111;GKV;nan;1;63
2024-44;Bayern;Region Süd;3;m;30-59;89112;GKV;Chronische Herzkreislauf;1;63
2024-44;Bayern;Region Süd;3;m;30-59;89112;GKV;Chronische Leberkrankheit;1;63
2024-44;Bayern;Region Süd;3;m;30-59;89112;GKV;Diabetes T2;1;63
2024-44;Bayern;Region Süd;3;m;30-59;89112;GKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;m;30-59;89112;GKV;nan;16;1003
2024-44;Bayern;Region Süd;3;m;30-59;89112Z;GKV;nan;11;690
2024-44;Bayern;Region Süd;3;m;30-59;EWT2;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;m;60-199;1;PKV;nan;2;125
2024-44;Bayern;Region Süd;3;m;60-199;2;PKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;m;60-199;2;PKV;nan;5;313
2024-44;Bayern;Region Süd;3;m;60-199;375;PKV;Chronische Herzkreislauf;1;63
2024-44;Bayern;Region Süd;3;m;60-199;375;PKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;m;60-199;375;PKV;nan;19;1191
2024-44;Bayern;Region Süd;3;m;60-199;377;PKV;Hypertonie;1;63
2024-44;Bayern;Region Süd;3;m;60-199;377;PKV;nan;2;125
2024-44;Bayern;Region Süd;3;m;60-199;602;PKV;nan;1;63
2024-44;Bayern;Region Süd;3;m;60-199;89111;GKV;Asthma;2;125
2024-44;Bayern;Region Süd;3;m;60-199;89111;GKV;COPD;3;188
2024-44;Bayern;Region Süd;3;m;60-199;89111;GKV;Chronische Herzkreislauf;5;313
